date,fund_name,amc,category,isin,company,sector,pct_nav,market_value
2024-11-30,Chenab ELSS Fund,Chenab,ELSS,INE611D01089,Sundar Finance 065 Ltd,Financials,0.5498,42.7
2024-11-30,Chenab ELSS Fund,Chenab,ELSS,INE803U01018,Harbor Digital 079 Ltd,Telecom,0.4071,31.62
2024-11-30,Chenab ELSS Fund,Chenab,ELSS,INE001O01070,Prism Auto 098 Ltd,Auto,0.3793,29.46
2024-11-30,Chenab ELSS Fund,Chenab,ELSS,INE754I01098,Zenith Healthcare 094 Ltd,Healthcare,0.3682,28.59
2024-11-30,Chenab ELSS Fund,Chenab,ELSS,INE348O01032,Vertex Infra 097 Ltd,Industrials,0.3458,26.85
2024-11-30,Chenab ELSS Fund,Chenab,ELSS,INE138K01019,Nova Industries 090 Ltd,Industrials,0.3273,25.42
2024-11-30,Chenab ELSS Fund,Chenab,ELSS,INE991O01083,Prism Auto 118 Ltd,Auto,0.2795,21.71
2024-11-30,Chenab ELSS Fund,Chenab,ELSS,INE565T01096,Orion Consumer 103 Ltd,Consumer,0.2733,21.22
2024-11-30,Chenab ELSS Fund,Chenab,ELSS,INE417B01055,Sundar Finance 105 Ltd,Financials,0.2507,19.47
2024-11-30,Chenab ELSS Fund,Chenab,ELSS,INE464I01036,Nova Industries 120 Ltd,Industrials,0.2447,19.0
2024-11-30,Chenab ELSS Fund,Chenab,ELSS,INE136I01001,Vertex Infra 107 Ltd,Industrials,0.2249,17.47
2024-11-30,Chenab ELSS Fund,Chenab,ELSS,INE900V01003,Crest Materials 136 Ltd,Materials,0.2147,16.67
2024-11-30,Chenab ELSS Fund,Chenab,ELSS,INE702T01078,Harbor Digital 139 Ltd,Telecom,0.1943,15.09
2024-11-30,Chenab ELSS Fund,Chenab,ELSS,INE553N01024,Vertex Infra 147 Ltd,Industrials,0.1586,12.32
2024-11-30,Chenab ELSS Fund,Chenab,ELSS,INE618E01021,Vertex Infra 127 Ltd,Industrials,0.1544,11.99
2024-11-30,Chenab ELSS Fund,Chenab,ELSS,INE846O01057,Zenith Healthcare 144 Ltd,Healthcare,0.1481,11.5
2024-11-30,Chenab ELSS Fund,Chenab,ELSS,INE792C01023,Apex Systems 141 Ltd,IT,0.1341,10.41
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE002A01018,Reliance Industries Ltd,Energy,4.9313,819.14
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE040A01034,HDFC Bank Ltd,Financials,4.9307,819.04
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE467B01029,Tata Consultancy Services Ltd,IT,3.8299,636.18
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE009A01021,Infosys Ltd,IT,3.7523,623.29
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE841A01091,Harbor Digital 119 Ltd,Telecom,3.1333,520.47
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE192A01025,Tata Consumer Products Ltd,Consumer,2.9554,490.92
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE030A01027,Hindustan Unilever Ltd,Consumer,2.8523,473.8
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE813D01069,Sundar Finance 125 Ltd,Financials,2.6696,443.45
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE585B01010,Maruti Suzuki India Ltd,Auto,2.5905,430.31
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE397D01024,Bharti Airtel Ltd,Telecom,2.4962,414.64
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE154A01025,ITC Ltd,Consumer,2.435,404.48
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE481G01011,UltraTech Cement Ltd,Materials,2.2457,373.03
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE361B01024,Divi Laboratories Ltd,Healthcare,2.1941,364.46
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE045D01010,Apex Systems 131 Ltd,IT,2.1768,361.59
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE730P01091,Apex Systems 121 Ltd,IT,2.0119,334.2
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE912H01076,Crest Materials 126 Ltd,Materials,1.9819,329.21
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE970U01074,Bharat Energy 132 Ltd,Energy,1.9519,324.23
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE860A01027,HCL Technologies Ltd,IT,1.8968,315.08
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE752E01010,Power Grid Corporation of India Ltd,Utilities,1.8352,304.85
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE001A01036,Housing Development Finance Corp Ltd,Financials,1.8114,300.89
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE154A01033,Adani Enterprises Ltd,Industrials,1.798,298.67
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE034P01022,Sundar Finance 145 Ltd,Financials,1.7444,289.76
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,CASH_EQV,Cash and Equivalents,Cash and Equivalents,1.7053,283.27
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE213A01029,Oil and Natural Gas Corporation Ltd,Energy,1.6772,278.6
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE742F01042,Adani Ports and SEZ Ltd,Industrials,1.6323,271.14
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE618E01021,Vertex Infra 127 Ltd,Industrials,1.5545,258.22
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE553N01024,Vertex Infra 147 Ltd,Industrials,1.5342,254.85
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE023A01007,Bharat Energy 152 Ltd,Energy,1.4307,237.65
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE918I01026,Bajaj Finserv Ltd,Financials,1.3412,222.79
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE029A01011,Bharat Petroleum Corporation Ltd,Energy,1.3294,220.83
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE552E01023,Sundar Finance 135 Ltd,Financials,1.2583,209.02
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE849Z01038,Nova Industries 150 Ltd,Industrials,1.2485,207.39
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE787D01026,Bajaj Finance Ltd,Financials,1.211,201.16
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE158A01026,Hero MotoCorp Ltd,Auto,1.1238,186.67
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE280A01028,Titan Company Ltd,Consumer,1.0973,182.27
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE186M01030,Crest Materials 166 Ltd,Materials,1.0965,182.14
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE155X01060,Crest Materials 156 Ltd,Materials,1.0886,180.83
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE255E01067,Apex Systems 161 Ltd,IT,1.053,174.91
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE733E01010,NTPC Ltd,Utilities,1.0008,166.24
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE159A01016,GlaxoSmithKline Pharma Ltd,Healthcare,1.0003,166.16
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE240N01014,Nova Industries 170 Ltd,Industrials,0.9305,154.57
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE143V01098,Zenith Healthcare 234 Ltd,Healthcare,0.9152,152.02
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE132A01042,Vertex Infra 237 Ltd,Industrials,0.9151,152.01
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE758L01053,Crest Materials 206 Ltd,Materials,0.8901,147.85
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE161Z01086,Apex Systems 211 Ltd,IT,0.8799,146.16
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE116U01099,Harbor Digital 169 Ltd,Telecom,0.8752,145.38
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE007Q01002,Nova Industries 190 Ltd,Industrials,0.8652,143.72
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE317F01003,Harbor Digital 179 Ltd,Telecom,0.8287,137.66
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE474H01048,Crest Materials 226 Ltd,Materials,0.8063,133.93
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE134E01011,Power Finance Corporation Ltd,Financials,0.7977,132.51
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE915X01097,Orion Consumer 053 Ltd,Consumer,0.7911,131.41
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE873P01087,Bharat Energy 192 Ltd,Energy,0.7247,120.38
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE405D01010,Apex Systems 221 Ltd,IT,0.6896,114.55
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE157S01003,Sundar Finance 055 Ltd,Financials,0.6763,112.34
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE271C01023,DLF Ltd,Real Estate,0.6502,108.0
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE890I01049,Orion Consumer 203 Ltd,Consumer,0.6367,105.76
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE917I01010,Bajaj Auto Ltd,Auto,0.6073,100.88
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE910O01011,Apex Systems 051 Ltd,IT,0.5861,97.36
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE085J01041,Zenith Healthcare 054 Ltd,Healthcare,0.5351,88.89
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE313Y01089,Crest Materials 056 Ltd,Materials,0.534,88.7
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE121Z01056,Apex Systems 081 Ltd,IT,0.4334,71.99
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE786D01005,Prism Auto 068 Ltd,Auto,0.4226,70.2
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE995M01004,Bharat Energy 062 Ltd,Energy,0.4187,69.55
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE684C01063,Vertex Infra 067 Ltd,Industrials,0.3847,63.9
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE001O01070,Prism Auto 098 Ltd,Auto,0.3342,55.51
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE070U01084,Vertex Infra 077 Ltd,Industrials,0.3296,54.75
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE803U01018,Harbor Digital 079 Ltd,Telecom,0.3229,53.64
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE138K01019,Nova Industries 090 Ltd,Industrials,0.3122,51.86
2024-11-30,Chenab Flexi Cap Fund,Chenab,Flexi Cap,INE754I01098,Zenith Healthcare 094 Ltd,Healthcare,0.2992,49.7
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE040A01034,HDFC Bank Ltd,Financials,8.3187,239.5
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE467B01029,Tata Consultancy Services Ltd,IT,7.0811,203.86
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE002A01018,Reliance Industries Ltd,Energy,6.5004,187.15
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE030A01027,Hindustan Unilever Ltd,Consumer,6.1991,178.47
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE238A01034,Axis Bank Ltd,Financials,5.6273,162.01
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE009A01021,Infosys Ltd,IT,5.533,159.3
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE018A01030,Larsen & Toubro Ltd,Industrials,4.9358,142.1
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE397D01024,Bharti Airtel Ltd,Telecom,4.7212,135.92
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE192A01025,Tata Consumer Products Ltd,Consumer,4.1918,120.68
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE213A01029,Oil and Natural Gas Corporation Ltd,Energy,4.1528,119.56
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE101A01026,Mahindra & Mahindra Ltd,Auto,4.0065,115.35
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE522F01014,Coal India Ltd,Energy,3.8095,109.68
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE481G01011,UltraTech Cement Ltd,Materials,3.745,107.82
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE787D01026,Bajaj Finance Ltd,Financials,3.0695,88.37
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE742F01042,Adani Ports and SEZ Ltd,Industrials,2.9197,84.06
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE158A01026,Hero MotoCorp Ltd,Auto,2.6356,75.88
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE280A01028,Titan Company Ltd,Consumer,2.4976,71.91
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE134E01011,Power Finance Corporation Ltd,Financials,2.3509,67.68
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE918I01026,Bajaj Finserv Ltd,Financials,2.3226,66.87
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE638H01020,Bharat Energy 052 Ltd,Energy,2.0333,58.54
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE733E01010,NTPC Ltd,Utilities,1.8692,53.81
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE157S01003,Sundar Finance 055 Ltd,Financials,1.8221,52.46
2024-11-30,Chenab Focused Fund,Chenab,Focused,CASH_EQV,Cash and Equivalents,Cash and Equivalents,1.7224,49.59
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE380G01076,Orion Consumer 073 Ltd,Consumer,1.5586,44.87
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE038A01020,Hindalco Industries Ltd,Materials,1.4767,42.51
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE522W01010,Vertex Infra 057 Ltd,Industrials,1.4172,40.8
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE966I01085,Nova Industries 080 Ltd,Industrials,1.3279,38.23
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE484Q01012,Crest Materials 066 Ltd,Materials,1.1433,32.92
2024-11-30,Chenab Focused Fund,Chenab,Focused,INE301I01004,Crest Materials 076 Ltd,Materials,1.0112,29.11
2024-11-30,Chenab Index Fund,Chenab,Index,INE002A01018,Reliance Industries Ltd,Energy,12.4111,837.87
2024-11-30,Chenab Index Fund,Chenab,Index,INE040A01034,HDFC Bank Ltd,Financials,10.7272,724.19
2024-11-30,Chenab Index Fund,Chenab,Index,INE009A01021,Infosys Ltd,IT,9.092,613.8
2024-11-30,Chenab Index Fund,Chenab,Index,INE467B01029,Tata Consultancy Services Ltd,IT,7.8822,532.13
2024-11-30,Chenab Index Fund,Chenab,Index,INE090A01021,ICICI Bank Ltd,Financials,6.9276,467.68
2024-11-30,Chenab Index Fund,Chenab,Index,INE030A01027,Hindustan Unilever Ltd,Consumer,5.956,402.09
2024-11-30,Chenab Index Fund,Chenab,Index,INE062A01020,State Bank of India,Financials,5.2323,353.23
2024-11-30,Chenab Index Fund,Chenab,Index,INE154A01025,ITC Ltd,Consumer,4.5321,305.96
2024-11-30,Chenab Index Fund,Chenab,Index,INE018A01030,Larsen & Toubro Ltd,Industrials,4.0161,271.13
2024-11-30,Chenab Index Fund,Chenab,Index,INE238A01034,Axis Bank Ltd,Financials,3.5723,241.17
2024-11-30,Chenab Index Fund,Chenab,Index,INE585B01010,Maruti Suzuki India Ltd,Auto,3.0218,204.0
2024-11-30,Chenab Index Fund,Chenab,Index,CASH_EQV,Cash and Equivalents,Cash and Equivalents,2.6881,181.47
2024-11-30,Chenab Index Fund,Chenab,Index,INE397D01024,Bharti Airtel Ltd,Telecom,2.6789,180.85
2024-11-30,Chenab Index Fund,Chenab,Index,INE044A01036,Sun Pharmaceutical Industries Ltd,Healthcare,2.3052,155.62
2024-11-30,Chenab Index Fund,Chenab,Index,INE192A01025,Tata Consumer Products Ltd,Consumer,1.9979,134.88
2024-11-30,Chenab Index Fund,Chenab,Index,INE860A01027,HCL Technologies Ltd,IT,1.7533,118.37
2024-11-30,Chenab Index Fund,Chenab,Index,INE481G01011,UltraTech Cement Ltd,Materials,1.5517,104.76
2024-11-30,Chenab Index Fund,Chenab,Index,INE669C01036,Tech Mahindra Ltd,IT,1.3475,90.97
2024-11-30,Chenab Index Fund,Chenab,Index,INE522F01014,Coal India Ltd,Energy,1.1589,78.24
2024-11-30,Chenab Index Fund,Chenab,Index,INE213A01029,Oil and Natural Gas Corporation Ltd,Energy,0.9726,65.66
2024-11-30,Chenab Index Fund,Chenab,Index,INE089A01023,Dr Reddy Laboratories Ltd,Healthcare,0.887,59.88
2024-11-30,Chenab Index Fund,Chenab,Index,INE101A01026,Mahindra & Mahindra Ltd,Auto,0.7628,51.5
2024-11-30,Chenab Index Fund,Chenab,Index,INE155A01022,Tata Motors Ltd,Auto,0.6495,43.85
2024-11-30,Chenab Index Fund,Chenab,Index,INE752E01010,Power Grid Corporation of India Ltd,Utilities,0.5606,37.85
2024-11-30,Chenab Index Fund,Chenab,Index,INE361B01024,Divi Laboratories Ltd,Healthcare,0.5083,34.32
2024-11-30,Chenab Index Fund,Chenab,Index,INE001A01036,Housing Development Finance Corp Ltd,Financials,0.4397,29.68
2024-11-30,Chenab Index Fund,Chenab,Index,INE095A01012,IndusInd Bank Ltd,Financials,0.3718,25.1
2024-11-30,Chenab Index Fund,Chenab,Index,INE216A01030,Britannia Industries Ltd,Consumer,0.3357,22.66
2024-11-30,Chenab Index Fund,Chenab,Index,INE028A01039,Bank of Baroda,Financials,0.2873,19.4
2024-11-30,Chenab Index Fund,Chenab,Index,INE742F01042,Adani Ports and SEZ Ltd,Industrials,0.2509,16.94
2024-11-30,Chenab Index Fund,Chenab,Index,INE029A01011,Bharat Petroleum Corporation Ltd,Energy,0.2502,16.89
2024-11-30,Chenab Index Fund,Chenab,Index,INE271C01023,DLF Ltd,Real Estate,0.2496,16.85
2024-11-30,Chenab Index Fund,Chenab,Index,INE038A01020,Hindalco Industries Ltd,Materials,0.2489,16.8
2024-11-30,Chenab Index Fund,Chenab,Index,INE159A01016,GlaxoSmithKline Pharma Ltd,Healthcare,0.2488,16.8
2024-11-30,Chenab Index Fund,Chenab,Index,INE918I01026,Bajaj Finserv Ltd,Financials,0.2473,16.7
2024-11-30,Chenab Index Fund,Chenab,Index,INE917I01010,Bajaj Auto Ltd,Auto,0.247,16.67
2024-11-30,Chenab Index Fund,Chenab,Index,INE239A01016,Nestle India Ltd,Consumer,0.2455,16.57
2024-11-30,Chenab Index Fund,Chenab,Index,INE733E01010,NTPC Ltd,Utilities,0.2451,16.55
2024-11-30,Chenab Index Fund,Chenab,Index,INE081A01020,Tata Steel Ltd,Materials,0.2441,16.48
2024-11-30,Chenab Index Fund,Chenab,Index,INE114A01011,Steel Authority of India Ltd,Materials,0.2439,16.47
2024-11-30,Chenab Index Fund,Chenab,Index,INE280A01028,Titan Company Ltd,Consumer,0.243,16.4
2024-11-30,Chenab Index Fund,Chenab,Index,INE158A01026,Hero MotoCorp Ltd,Auto,0.2426,16.38
2024-11-30,Chenab Index Fund,Chenab,Index,INE663F01024,Info Edge India Ltd,IT,0.2424,16.36
2024-11-30,Chenab Index Fund,Chenab,Index,INE134E01011,Power Finance Corporation Ltd,Financials,0.2421,16.34
2024-11-30,Chenab Index Fund,Chenab,Index,INE154A01033,Adani Enterprises Ltd,Industrials,0.242,16.34
2024-11-30,Chenab Index Fund,Chenab,Index,INE787D01026,Bajaj Finance Ltd,Financials,0.2408,16.26
2024-11-30,Chenab Index Fund,Chenab,Index,INE752H01013,Zomato Ltd,Consumer,0.2403,16.22
2024-11-30,Chenab Index Fund,Chenab,Index,INE795G01014,HDFC Life Insurance Company Ltd,Financials,0.2402,16.22
2024-11-30,Chenab Index Fund,Chenab,Index,INE059A01026,Cipla Ltd,Healthcare,0.2395,16.17
2024-11-30,Chenab Index Fund,Chenab,Index,INE437A01024,Apollo Hospitals Enterprise Ltd,Healthcare,0.2395,16.17
2024-11-30,Chenab Index Fund,Chenab,Index,INE066A01021,Eicher Motors Ltd,Auto,0.2388,16.12
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE002A01018,Reliance Industries Ltd,Energy,9.1786,1355.13
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE009A01021,Infosys Ltd,IT,7.0406,1039.47
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE090A01021,ICICI Bank Ltd,Financials,6.5612,968.7
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE040A01034,HDFC Bank Ltd,Financials,6.3973,944.5
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE467B01029,Tata Consultancy Services Ltd,IT,6.2943,929.29
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE030A01027,Hindustan Unilever Ltd,Consumer,4.9028,723.85
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE154A01025,ITC Ltd,Consumer,4.863,717.97
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE585B01010,Maruti Suzuki India Ltd,Auto,4.8493,715.95
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE062A01020,State Bank of India,Financials,4.7475,700.92
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE860A01027,HCL Technologies Ltd,IT,3.7703,556.65
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE481G01011,UltraTech Cement Ltd,Materials,3.0869,455.75
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE397D01024,Bharti Airtel Ltd,Telecom,3.0514,450.51
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,CASH_EQV,Cash and Equivalents,Cash and Equivalents,2.92,431.11
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE044A01036,Sun Pharmaceutical Industries Ltd,Healthcare,2.8016,413.63
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE089A01023,Dr Reddy Laboratories Ltd,Healthcare,2.4022,354.66
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE101A01026,Mahindra & Mahindra Ltd,Auto,2.3957,353.7
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE752E01010,Power Grid Corporation of India Ltd,Utilities,2.1422,316.27
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE361B01024,Divi Laboratories Ltd,Healthcare,2.1371,315.52
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE213A01029,Oil and Natural Gas Corporation Ltd,Energy,2.1357,315.31
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE001A01036,Housing Development Finance Corp Ltd,Financials,1.7684,261.09
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE095A01012,IndusInd Bank Ltd,Financials,1.6163,238.63
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE239A01016,Nestle India Ltd,Consumer,1.2431,183.53
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE216A01030,Britannia Industries Ltd,Consumer,1.1561,170.69
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE066A01021,Eicher Motors Ltd,Auto,1.1483,169.54
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE663F01024,Info Edge India Ltd,IT,1.0336,152.6
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE437A01024,Apollo Hospitals Enterprise Ltd,Healthcare,0.9761,144.11
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE059A01026,Cipla Ltd,Healthcare,0.851,125.64
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE733E01010,NTPC Ltd,Utilities,0.74,109.25
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE159A01016,GlaxoSmithKline Pharma Ltd,Healthcare,0.6819,100.68
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE134E01011,Power Finance Corporation Ltd,Financials,0.6608,97.56
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE917I01010,Bajaj Auto Ltd,Auto,0.5795,85.56
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE795G01014,HDFC Life Insurance Company Ltd,Financials,0.5751,84.91
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE271C01023,DLF Ltd,Real Estate,0.4644,68.56
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE157S01003,Sundar Finance 055 Ltd,Financials,0.4171,61.58
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE105Z01077,Zenith Healthcare 064 Ltd,Healthcare,0.3997,59.01
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE522W01010,Vertex Infra 057 Ltd,Industrials,0.3727,55.03
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE509Q01028,Prism Auto 058 Ltd,Auto,0.3565,52.63
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE484Q01012,Crest Materials 066 Ltd,Materials,0.3221,47.55
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE611D01089,Sundar Finance 065 Ltd,Financials,0.3157,46.61
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE786D01005,Prism Auto 068 Ltd,Auto,0.3036,44.82
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE281I01075,Apex Systems 071 Ltd,IT,0.2321,34.27
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE644L01038,Prism Auto 078 Ltd,Auto,0.2198,32.45
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE754I01098,Zenith Healthcare 094 Ltd,Healthcare,0.2145,31.67
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE803U01018,Harbor Digital 079 Ltd,Telecom,0.2133,31.49
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE631W01056,Harbor Digital 069 Ltd,Telecom,0.2068,30.53
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE148Q01036,Sundar Finance 095 Ltd,Financials,0.2004,29.59
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE216O01045,Crest Materials 096 Ltd,Materials,0.1975,29.16
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE325E01013,Zenith Healthcare 084 Ltd,Healthcare,0.196,28.94
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE065W01010,Orion Consumer 083 Ltd,Consumer,0.1818,26.84
2024-11-30,Chenab Large Cap Fund,Chenab,Large Cap,INE966I01085,Nova Industries 080 Ltd,Industrials,0.172,25.39
